op_html,op_attr,op_js,op_vbs,op_quot,esc_double,esc_single,esc_back,esc_left,esc_right,esc_alert,esc_prompt,esc_confirm,esc_balert,esc_sscript,esc_escript,esc_msgbox,label,inspection_strings
4,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,27,"["" onerror=confirm();""]"
4,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,27,"["" onerror=confirm();""]"
4,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,27,"["" onerror=confirm();""]"
4,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,27,"["" onerror=confirm();""]"
4,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,27,"["" onerror=confirm();""]"
4,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,27,"["" onerror=confirm();""]"
4,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,28,"["" onerror=alert``;""]"
4,2,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,28,"["" onerror=alert``;""]"
4,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,28,"["" onerror=alert``;""]"
4,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,28,"["" onerror=alert``;""]"
4,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,28,"["" onerror=alert``;""]"
4,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,28,"["" onerror=alert``;""]"
4,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,28,"["" onerror=alert``;""]"
4,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,28,"["" onerror=alert``;""]"
4,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,28,"["" onerror=alert``;""]"
4,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,28,"["" onerror=alert``;""]"
4,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,29,[' onerror=alert();']
4,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,29,[' onerror=alert();']
4,2,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,29,[' onerror=alert();']
4,2,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,29,[' onerror=alert();']
4,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,29,[' onerror=alert();']
4,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,29,[' onerror=alert();']
4,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,29,[' onerror=alert();']
4,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,29,[' onerror=alert();']
4,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,29,[' onerror=alert();']
4,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,29,[' onerror=alert();']
4,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,30,[' onerror=prompt();']
4,2,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,30,[' onerror=prompt();']
4,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0,0,30,[' onerror=prompt();']
4,2,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,30,[' onerror=prompt();']
4,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,30,[' onerror=prompt();']
4,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,30,[' onerror=prompt();']
4,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,30,[' onerror=prompt();']
4,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,30,[' onerror=prompt();']
4,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,30,[' onerror=prompt();']
4,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,30,[' onerror=prompt();']
4,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,31,[' onerror=confirm();']
4,2,0,0,2,1,0,0,1,1,1,1,0,0,0,0,0,31,[' onerror=confirm();']
4,2,0,0,2,1,0,1,1,1,1,1,0,0,0,0,0,31,[' onerror=confirm();']
4,2,0,0,2,0,0,1,1,1,1,1,0,0,0,0,0,31,[' onerror=confirm();']
4,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,31,[' onerror=confirm();']
4,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,31,[' onerror=confirm();']
4,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,31,[' onerror=confirm();']
4,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,31,[' onerror=confirm();']
4,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,31,[' onerror=confirm();']
4,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,31,[' onerror=confirm();']
4,2,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,32,[' onerror=alert``;']
4,2,0,0,2,1,0,0,1,1,1,1,1,0,0,0,0,32,[' onerror=alert``;']
4,2,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,32,[' onerror=alert``;']
4,2,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,32,[' onerror=alert``;']
4,2,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,32,[' onerror=alert``;']
4,2,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,32,[' onerror=alert``;']
4,2,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,32,[' onerror=alert``;']
4,2,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,32,[' onerror=alert``;']
4,2,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,32,[' onerror=alert``;']
4,2,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,32,[' onerror=alert``;']
4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,33,[ onerror=alert();]
4,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,33,[ onerror=alert();]
4,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,33,[ onerror=alert();]
4,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,33,[ onerror=alert();]
4,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,33,[ onerror=alert();]
4,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,33,[ onerror=alert();]
4,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,33,[ onerror=alert();]
4,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,33,[ onerror=alert();]
4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,33,[ onerror=alert();]
4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,33,[ onerror=alert();]
4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,34,[ onerror=prompt();]
4,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,34,[ onerror=prompt();]
4,2,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,34,[ onerror=prompt();]
4,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,34,[ onerror=prompt();]
4,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,34,[ onerror=prompt();]
4,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,34,[ onerror=prompt();]
4,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,34,[ onerror=prompt();]
4,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,34,[ onerror=prompt();]
4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,34,[ onerror=prompt();]
4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,34,[ onerror=prompt();]
4,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,35,[ onerror=confirm();]
4,2,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,35,[ onerror=confirm();]
4,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,35,[ onerror=confirm();]
4,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,35,[ onerror=confirm();]
4,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,35,[ onerror=confirm();]
4,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35,[ onerror=confirm();]
4,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,35,[ onerror=confirm();]
4,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,35,[ onerror=confirm();]
4,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,35,[ onerror=confirm();]
4,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,35,[ onerror=confirm();]
4,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,36,[ onerror=alert``;]
4,2,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,36,[ onerror=alert``;]
4,2,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,36,[ onerror=alert``;]
4,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,36,[ onerror=alert``;]
4,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,36,[ onerror=alert``;]
4,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,36,[ onerror=alert``;]
4,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,36,[ onerror=alert``;]
4,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,36,[ onerror=alert``;]
4,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,36,[ onerror=alert``;]
4,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,36,[ onerror=alert``;]
6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37,[ src=saivs.js ]
6,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,37,[ src=saivs.js ]
6,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,37,[ src=saivs.js ]
6,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,37,[ src=saivs.js ]
6,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,37,[ src=saivs.js ]
6,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,37,[ src=saivs.js ]
6,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,37,[ src=saivs.js ]
6,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,37,[ src=saivs.js ]
6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37,[ src=saivs.js ]
6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37,[ src=saivs.js ]
0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,38,['; alert();//]
0,0,3,0,2,1,0,0,1,1,0,0,0,0,0,0,0,38,['; alert();//]
0,0,3,0,2,1,0,1,1,1,0,0,0,0,0,0,0,38,['; alert();//]
0,0,3,0,2,0,0,1,1,1,0,0,0,0,0,0,0,38,['; alert();//]
0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,38,['; alert();//]
0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,38,['; alert();//]
0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,38,['; alert();//]
0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,38,['; alert();//]
0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,38,['; alert();//]
0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,38,['; alert();//]
0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,39,['; prompt();//]
0,0,3,0,2,1,0,0,1,1,1,0,0,0,0,0,0,39,['; prompt();//]
0,0,3,0,2,1,0,1,1,1,1,0,0,0,0,0,0,39,['; prompt();//]
0,0,3,0,2,0,0,1,1,1,1,0,0,0,0,0,0,39,['; prompt();//]
0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,39,['; prompt();//]
0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,39,['; prompt();//]
0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,39,['; prompt();//]
0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,39,['; prompt();//]
0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,39,['; prompt();//]
0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,39,['; prompt();//]
0,0,3,0,2,0,0,0,1,1,1,1,0,0,0,0,0,40,['; confirm();//]
0,0,3,0,2,1,0,0,1,1,1,1,0,0,0,0,0,40,['; confirm();//]
0,0,3,0,2,1,0,1,1,1,1,1,0,0,0,0,0,40,['; confirm();//]
0,0,3,0,2,0,0,1,1,1,1,1,0,0,0,0,0,40,['; confirm();//]
0,0,3,0,2,0,0,0,1,1,1,1,0,0,0,0,0,40,['; confirm();//]
0,0,3,0,2,0,0,0,1,1,1,1,0,0,0,0,0,40,['; confirm();//]
0,0,3,0,2,0,0,0,1,1,1,1,0,0,0,0,0,40,['; confirm();//]
0,0,3,0,2,0,0,0,1,1,1,1,0,0,0,0,0,40,['; confirm();//]
0,0,3,0,2,0,0,0,1,1,1,1,0,0,0,0,0,40,['; confirm();//]
0,0,3,0,2,0,0,0,1,1,1,1,0,0,0,0,0,40,['; confirm();//]
0,0,3,0,2,0,0,0,1,1,1,1,1,0,0,0,0,41,['; alert``;//]
0,0,3,0,2,1,0,0,1,1,1,1,1,0,0,0,0,41,['; alert``;//]
0,0,3,0,2,0,0,0,1,1,1,1,1,0,0,0,0,41,['; alert``;//]
0,0,3,0,2,0,0,0,1,1,1,1,1,0,0,0,0,41,['; alert``;//]
0,0,3,0,2,0,0,0,1,1,1,1,1,0,0,0,0,41,['; alert``;//]
0,0,3,0,2,0,0,0,1,1,1,1,1,0,0,0,0,41,['; alert``;//]
0,0,3,0,2,0,0,0,1,1,1,1,1,0,0,0,0,41,['; alert``;//]
0,0,3,0,2,0,0,0,1,1,1,1,1,0,0,0,0,41,['; alert``;//]
0,0,3,0,2,0,0,0,1,1,1,1,1,0,0,0,0,41,['; alert``;//]
0,0,3,0,2,0,0,0,1,1,1,1,1,0,0,0,0,41,['; alert``;//]
0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,42,"[""; alert();//]"
0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,42,"[""; alert();//]"
0,0,3,0,1,0,1,1,1,1,0,0,0,0,0,0,0,42,"[""; alert();//]"
0,0,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,42,"[""; alert();//]"
0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,42,"[""; alert();//]"
0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,42,"[""; alert();//]"
0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,42,"[""; alert();//]"
0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,42,"[""; alert();//]"
0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,42,"[""; alert();//]"
0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,42,"[""; alert();//]"
0,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,43,"[""; prompt();//]"
0,0,3,0,1,0,1,0,1,1,1,0,0,0,0,0,0,43,"[""; prompt();//]"
0,0,3,0,1,0,1,1,1,1,1,0,0,0,0,0,0,43,"[""; prompt();//]"
0,0,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,43,"[""; prompt();//]"
0,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,43,"[""; prompt();//]"
0,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,43,"[""; prompt();//]"
0,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,43,"[""; prompt();//]"
0,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,43,"[""; prompt();//]"
0,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,43,"[""; prompt();//]"
0,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,43,"[""; prompt();//]"
0,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,44,"[""; confirm();//]"
0,0,3,0,1,0,1,0,1,1,1,1,0,0,0,0,0,44,"[""; confirm();//]"
0,0,3,0,1,0,1,1,1,1,1,1,0,0,0,0,0,44,"[""; confirm();//]"
0,0,3,0,1,0,0,1,1,1,1,1,0,0,0,0,0,44,"[""; confirm();//]"
0,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,44,"[""; confirm();//]"
0,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,44,"[""; confirm();//]"
0,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,44,"[""; confirm();//]"
0,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,44,"[""; confirm();//]"
0,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,44,"[""; confirm();//]"
0,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,44,"[""; confirm();//]"
0,0,3,0,1,0,0,0,1,1,1,1,1,0,0,0,0,45,"[""; alert``;//]"
0,0,3,0,1,0,1,0,1,1,1,1,1,0,0,0,0,45,"[""; alert``;//]"
0,0,3,0,1,0,0,0,1,1,1,1,1,0,0,0,0,45,"[""; alert``;//]"
0,0,3,0,1,0,0,0,1,1,1,1,1,0,0,0,0,45,"[""; alert``;//]"
0,0,3,0,1,0,0,0,1,1,1,1,1,0,0,0,0,45,"[""; alert``;//]"
0,0,3,0,1,0,0,0,1,1,1,1,1,0,0,0,0,45,"[""; alert``;//]"
0,0,3,0,1,0,0,0,1,1,1,1,1,0,0,0,0,45,"[""; alert``;//]"
0,0,3,0,1,0,0,0,1,1,1,1,1,0,0,0,0,45,"[""; alert``;//]"
0,0,3,0,1,0,0,0,1,1,1,1,1,0,0,0,0,45,"[""; alert``;//]"
0,0,3,0,1,0,0,0,1,1,1,1,1,0,0,0,0,45,"[""; alert``;//]"
0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,46,[; alert();//]
0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,46,[; alert();//]
0,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,46,[; alert();//]
0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,46,[; alert();//]
0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,46,[; alert();//]
0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,46,[; alert();//]
0,0,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,46,[; alert();//]
0,0,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,46,[; alert();//]
0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,46,[; alert();//]
0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,46,[; alert();//]
0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,47,[; prompt();//]
0,0,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,47,[; prompt();//]
0,0,3,0,0,1,1,0,1,1,1,0,0,0,0,0,0,47,[; prompt();//]
0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,47,[; prompt();//]
0,0,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,47,[; prompt();//]
0,0,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,47,[; prompt();//]
0,0,3,0,0,1,0,1,1,1,1,0,0,0,0,0,0,47,[; prompt();//]
0,0,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,47,[; prompt();//]
0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,47,[; prompt();//]
0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,47,[; prompt();//]
0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,48,[; confirm();//]
0,0,3,0,0,1,0,0,1,1,1,1,0,0,0,0,0,48,[; confirm();//]
0,0,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0,48,[; confirm();//]
0,0,3,0,0,0,1,0,1,1,1,1,0,0,0,0,0,48,[; confirm();//]
0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,48,[; confirm();//]
0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0,0,48,[; confirm();//]
0,0,3,0,0,1,0,1,1,1,1,1,0,0,0,0,0,48,[; confirm();//]
0,0,3,0,0,1,1,1,1,1,1,1,0,0,0,0,0,48,[; confirm();//]
0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,48,[; confirm();//]
0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,48,[; confirm();//]
0,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,49,[; alert``;//]
0,0,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,49,[; alert``;//]
0,0,3,0,0,1,1,0,1,1,1,1,1,0,0,0,0,49,[; alert``;//]
0,0,3,0,0,0,1,0,1,1,1,1,1,0,0,0,0,49,[; alert``;//]
0,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,49,[; alert``;//]
0,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,49,[; alert``;//]
0,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,49,[; alert``;//]
0,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,49,[; alert``;//]
0,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,49,[; alert``;//]
0,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,49,[; alert``;//]
0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,50,['\r\n MsgBox '3122]
0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,50,['\r\n MsgBox '3122]
0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,50,['\r\n MsgBox '3122]
0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,50,['\r\n MsgBox '3122]
0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,50,['\r\n MsgBox '3122]
0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,50,['\r\n MsgBox '3122]
0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,50,['\r\n MsgBox '3122]
0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,50,['\r\n MsgBox '3122]
0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,50,['\r\n MsgBox '3122]
0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,50,['\r\n MsgBox '3122]
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,51,"[""\r\n MsgBox ""3122]"
0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,51,"[""\r\n MsgBox ""3122]"
0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,51,"[""\r\n MsgBox ""3122]"
0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,51,"[""\r\n MsgBox ""3122]"
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,51,"[""\r\n MsgBox ""3122]"
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,51,"[""\r\n MsgBox ""3122]"
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,51,"[""\r\n MsgBox ""3122]"
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,51,"[""\r\n MsgBox ""3122]"
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,51,"[""\r\n MsgBox ""3122]"
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,51,"[""\r\n MsgBox ""3122]"
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,52,[\r\n MsgBox Document.Domain]
0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,52,[\r\n MsgBox Document.Domain]
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,52,[\r\n MsgBox Document.Domain]
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,52,[\r\n MsgBox Document.Domain]
0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,52,[\r\n MsgBox Document.Domain]
0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,52,[\r\n MsgBox Document.Domain]
0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,52,[\r\n MsgBox Document.Domain]
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,52,[\r\n MsgBox Document.Domain]
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,52,[\r\n MsgBox Document.Domain]
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,52,[\r\n MsgBox Document.Domain]
3,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,53,[javascript:alert();]
3,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,53,[javascript:alert();]
3,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,53,[javascript:alert();]
3,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,53,[javascript:alert();]
3,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,53,[javascript:alert();]
3,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,53,[javascript:alert();]
3,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,53,[javascript:alert();]
3,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,53,[javascript:alert();]
3,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,53,[javascript:alert();]
3,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,53,[javascript:alert();]
3,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,54,[javascript:prompt();]
3,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,54,[javascript:prompt();]
3,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,54,[javascript:prompt();]
3,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,54,[javascript:prompt();]
3,2,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,54,[javascript:prompt();]
3,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,54,[javascript:prompt();]
3,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,54,[javascript:prompt();]
3,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,54,[javascript:prompt();]
3,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,54,[javascript:prompt();]
3,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,54,[javascript:prompt();]
3,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,55,[javascript:confirm();]
3,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,55,[javascript:confirm();]
3,2,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,55,[javascript:confirm();]
3,2,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,55,[javascript:confirm();]
3,2,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,55,[javascript:confirm();]
3,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,55,[javascript:confirm();]
3,2,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,55,[javascript:confirm();]
3,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,55,[javascript:confirm();]
3,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,55,[javascript:confirm();]
3,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,55,[javascript:confirm();]
3,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,56,[javascript:alert``;]
3,2,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,56,[javascript:alert``;]
3,2,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,56,[javascript:alert``;]
3,2,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,56,[javascript:alert``;]
3,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,56,[javascript:alert``;]
3,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,56,[javascript:alert``;]
